video_id,comment_count,comments_status,view_count,like_count,error,comments_actually_available,comments_reason,transcript_actually_available,transcript_reason
8SWKMMMvp-g,1420,enabled,1365085,8857.0,nan,True,ok,True,ok
VxFjio-xfM0,16,enabled,4929,56.0,nan,True,ok,True,ok
onJZpbC4KqU,1458,enabled,459111,9413.0,nan,True,ok,True,ok
pThox-ig-ho,90,enabled,173549,1041.0,nan,True,ok,True,ok
dViaNfK8krA,9590,enabled,9436550,180168.0,nan,True,ok,True,ok
l6FasjnqEBo,4569,enabled,2332817,32183.0,nan,True,ok,True,ok
hzAWq6btY2w,6003,enabled,5106238,55090.0,nan,True,ok,True,ok
eQA5BaLMHFs,2405,enabled,2581824,40672.0,nan,True,ok,True,ok
LVmFU6hwRqU,429,enabled,373152,4486.0,nan,True,ok,True,ok
e7tGkJp2HfU,2276,enabled,1783132,15492.0,nan,True,ok,True,ok
5vijt6GxD_8,1551,enabled,2346296,23689.0,nan,True,ok,True,ok
jeERYDPGRnU,1758,enabled,12720262,41897.0,nan,True,ok,True,ok
xLOi_bvWXEo,554,enabled,356582,3345.0,nan,True,ok,True,ok
mOSrtH9n0sE,557,enabled,5142839,27269.0,nan,True,ok,True,ok
WA8qkFtrpUg,4299,enabled,3264723,27289.0,nan,True,ok,True,ok
47GyO3DsohA,363,enabled,171165,1914.0,nan,True,ok,True,ok
0brngy3hCZg,5620,enabled,2851967,32762.0,nan,True,ok,True,ok
xVr0kB6SqEE,775,enabled,1278059,7747.0,nan,True,ok,True,ok
CMdqzuuyb90,3555,enabled,2250129,36190.0,nan,True,ok,True,ok
fWMsyD_RNi0,6,enabled,13248,104.0,nan,True,ok,True,ok
JUkfTeEmddo,70,enabled,67115,1298.0,nan,True,ok,True,ok
YN1bUAFc7bs,27,enabled,7891,162.0,nan,True,ok,True,ok
yxXjPy9m20Q,13894,enabled,2307561,42112.0,nan,True,ok,True,ok
iUUBQXs4zQM,1730,enabled,2796714,22857.0,nan,True,ok,True,ok
61muWPtLsEs,1573,enabled,1429735,16900.0,nan,True,ok,True,ok
GJVAlONnyNg,11,enabled,7961,192.0,nan,True,ok,True,ok
ahGo8NQ22Xo,2536,enabled,1794064,22705.0,nan,True,ok,True,ok
nBnRvmhly9U,661,enabled,160106,3179.0,nan,True,ok,True,ok
IvRM4fHKTQI,5547,enabled,3261029,46298.0,nan,True,ok,True,ok
udLPTJDDB-Q,20,enabled,10515,231.0,nan,True,ok,True,ok
PJGgl6qkK9I,85,enabled,565142,1645.0,nan,True,ok,True,ok
pRRUgI_iUXI,1337,enabled,2478463,22792.0,nan,True,ok,True,ok
wxBk9JzB5Lw,903,enabled,552218,9579.0,nan,True,ok,True,ok
VX_qI9e95_s,807,enabled,646199,10042.0,nan,True,ok,True,ok
VbB33IRYs5c,4387,enabled,5287466,48405.0,nan,True,ok,True,ok
Dvs30PTkdm4,0,disabled,15670,268.0,nan,False,disabled,True,ok
pFxZyNnHxTI,0,disabled,1110902,20552.0,nan,False,disabled,True,ok
TNs-mqqC27Y,40,enabled,27542,370.0,nan,True,ok,True,ok
h62tcdxa4Ag,1216,enabled,1028175,11511.0,nan,True,ok,True,ok
GexdxCIt86E,92,enabled,53078,548.0,nan,True,ok,True,ok
nmDP020rZGQ,1448,enabled,207017,4284.0,nan,True,ok,True,ok
Mw-x-7tbq20,193,enabled,154777,2715.0,nan,True,ok,True,ok
G41OcYF64lo,436,enabled,682362,6346.0,nan,True,ok,True,ok
s9sX9Adb9KU,5711,enabled,1937192,86734.0,nan,True,ok,True,ok
7yTt9N8_5LY,850,enabled,587939,4143.0,nan,True,ok,True,ok
KwkCPF_wSEk,434,enabled,2017835,9247.0,nan,True,ok,True,ok
z7Sh6yc3FHk,3117,enabled,4026529,17600.0,nan,True,ok,True,ok
wcriTfwUdfI,1500,enabled,993936,9681.0,nan,True,ok,True,ok
5S4dDGr1VYU,2325,enabled,1055149,10512.0,nan,True,ok,True,ok
_XsRi4BerjM,3,enabled,3385,26.0,nan,True,ok,True,ok
8p9DDIRSoxM,196,enabled,48655,632.0,nan,True,ok,True,ok
Yb-geBO7DVg,7,enabled,413,11.0,nan,True,ok,True,ok
w5bSVrPdH8c,1194,enabled,1911055,26925.0,nan,True,ok,True,ok
A1sgVb3YBAI,26113,enabled,13942796,264375.0,nan,True,ok,True,ok
xUm-6bNHacU,162,enabled,15918,590.0,nan,True,ok,True,ok
fHC8DfI13Tw,534,enabled,48319,1305.0,nan,True,ok,True,ok
BGPAM7db_VM,123,enabled,664462,2523.0,nan,True,ok,True,ok
_CACoKwOk3E,127,enabled,29775,908.0,nan,True,ok,True,ok
9JmCVLUMkAA,12,enabled,17276,191.0,nan,True,ok,True,ok
byuQOxiZbk0,591,enabled,1264548,11917.0,nan,True,ok,True,ok
J7N25qyU-48,425,enabled,554141,9776.0,nan,True,ok,True,ok
HXelZriTubU,1926,enabled,5299845,20611.0,nan,True,ok,True,ok
hhXDD2PkpIg,147,enabled,94757,1996.0,nan,True,ok,True,ok
apEK0-7oW7A,703,enabled,292867,9458.0,nan,True,ok,True,ok
dg7g0FLv_PM,3770,enabled,11701043,54261.0,nan,True,ok,True,ok
c5kAP0cCeao,0,disabled,2477030,5368.0,nan,False,disabled,True,ok
FvOM9_tRu2M,1026,enabled,1582501,6939.0,nan,True,ok,True,ok
7YzGFwzhDxE,193,enabled,83031,1863.0,nan,True,ok,True,ok
tfBgtQs8l6M,2595,enabled,1820339,19657.0,nan,True,ok,True,ok
1NhID0fY0C4,73,enabled,238086,1804.0,nan,True,ok,True,ok
ZV7wrTbudOs,3562,enabled,2117558,27829.0,nan,True,ok,True,ok
dsyyq62uJ60,1722,enabled,5690497,21862.0,nan,True,ok,True,ok
B_SR_5Kl9NY,6,enabled,9641,18.0,nan,True,ok,True,ok
5Viy6VdjFag,2563,enabled,1033824,17928.0,nan,True,ok,True,ok
OdKgMjJL3KA,207,enabled,130679,1399.0,nan,True,ok,True,ok
tZw8tnz-uv8,6095,enabled,6042292,176230.0,nan,True,ok,True,ok
ZfDCRCPoV3Y,177,enabled,84966,356.0,nan,True,ok,True,ok
VHWu6JvzrJs,8927,enabled,4299177,54255.0,nan,True,ok,True,ok
dzIPjLwNgmo,704,enabled,1590913,8199.0,nan,True,ok,True,ok
m2Ht0KUoq2I,547,enabled,327687,4683.0,nan,True,ok,True,ok
QYH2uQ0xt5Q,452,enabled,295099,2652.0,nan,True,ok,True,ok
rIQH9xos954,4405,enabled,426175,6339.0,nan,True,ok,True,ok
U-lHtM2ti2k,273,enabled,66856,673.0,nan,True,ok,True,ok
HLm9NI4sTi4,2181,enabled,928818,14866.0,nan,True,ok,True,ok
XGTpqDj5fmo,254,enabled,60937,1007.0,nan,True,ok,True,ok
rx_B-hmWUbE,149,enabled,48911,1134.0,nan,True,ok,True,ok
0k7cHz-iQ4s,195,enabled,41544,504.0,nan,True,ok,True,ok
VNNLwdBI7Gk,3923,enabled,24371210,46368.0,nan,True,ok,True,ok
ioXoFHO8T1k,609,enabled,977924,5470.0,nan,True,ok,True,ok
-hSce1GE10E,23,enabled,5645,61.0,nan,True,ok,True,ok
6UCjUdTyr1w,5991,enabled,3877484,15498.0,nan,True,ok,True,ok
5f_RJpenvAI,17633,enabled,12255799,70911.0,nan,True,ok,True,ok
4WcdkItFjbY,2327,enabled,2133357,25605.0,nan,True,ok,True,ok
fW9aMoZURew,130,enabled,840733,3010.0,nan,True,ok,True,ok
5idaQec5hoA,24,enabled,203613,823.0,nan,True,ok,True,ok
Ew-b0KTPSy8,308,enabled,205691,3114.0,nan,True,ok,True,ok
7MtXCkKs18g,5967,enabled,3083632,54025.0,nan,True,ok,True,ok
t9iWCAWaWjU,2980,enabled,5150563,35360.0,nan,True,ok,True,ok
ZmeFsBuzdak,462,enabled,581288,6535.0,nan,True,ok,True,ok
26UfiKtOtrE,215,enabled,69065,1715.0,nan,True,ok,True,ok
iHi2OermTEc,5,enabled,247,13.0,nan,True,ok,True,ok
jPZ0ofY_2-U,66,enabled,11291,272.0,nan,True,ok,True,ok
VdHGqX0nuPQ,2094,enabled,1204972,7688.0,nan,True,ok,True,ok
lp96CLdrdPg,542,enabled,312830,5965.0,nan,True,ok,True,ok
9SbxPWJH8tU,224,enabled,134070,3197.0,nan,True,ok,True,ok
CGN_xByxGMw,1292,enabled,662571,13893.0,nan,True,ok,True,ok
funJHw0wIOs,400,enabled,553284,3265.0,nan,True,ok,True,ok
c1wg3ANeyq8,246,enabled,17191,232.0,nan,True,ok,True,ok
k-Hw_5kaYk4,334,enabled,189804,2013.0,nan,True,ok,True,ok
-hPRwRTQY8o,856,enabled,2247830,9993.0,nan,True,ok,True,ok
CI_Y6RLRtis,7415,enabled,11819625,40944.0,nan,True,ok,True,ok
h5i0XvMpWbg,3889,enabled,4738824,49829.0,nan,True,ok,True,ok
RJd9S6e_85c,91,enabled,60390,392.0,nan,True,ok,True,ok
WcrGyiKGEvg,64,enabled,25561,545.0,nan,True,ok,True,ok
K9aP4cdysAM,2381,enabled,2163917,16369.0,nan,True,ok,True,ok
gqsNHdfSERQ,5764,enabled,2938058,39679.0,nan,True,ok,True,ok
XQ1_u-z2UWI,1548,enabled,1161560,9873.0,nan,True,ok,True,ok
1TPdQyKGfwk,273,enabled,46045,582.0,nan,True,ok,True,ok
36NjBO_jkCw,202,enabled,56584,652.0,nan,True,ok,True,ok
38oKE-7LFJ4,3622,enabled,4170426,28478.0,nan,True,ok,True,ok
X1UDuzuuc5k,956,enabled,1754323,10992.0,nan,True,ok,True,ok
dLtrbr4rv2k,396,enabled,302397,3722.0,nan,True,ok,True,ok
XUrL785fX2U,88,enabled,141675,3697.0,nan,True,ok,True,ok
9rIyzmz5Hmk,81,enabled,25307,715.0,nan,True,ok,True,ok
OQZSwKL7HXA,226,enabled,64391,1467.0,nan,True,ok,True,ok
98vVChmws2E,257,enabled,360991,5157.0,nan,True,ok,True,ok
jEh0_uBmJe8,62,enabled,19038,465.0,nan,True,ok,True,ok
qcuCpOdBhcU,1331,enabled,536417,6217.0,nan,True,ok,True,ok
_M7OO9NrEzI,4347,enabled,4824716,24773.0,nan,True,ok,True,ok
zrGrpRXbOJ4,3390,enabled,1548594,29369.0,nan,True,ok,True,ok
yeIPDJcS9MQ,0,disabled,5877,82.0,nan,False,disabled,True,ok
B9gs6Y_lnAQ,4124,enabled,630464,33615.0,nan,True,ok,True,ok
DXt1GqzlH_E,1229,enabled,320937,5378.0,nan,True,ok,True,ok
vx_FK7OLI7o,61,enabled,14407,185.0,nan,True,ok,True,ok
ltTBH5driHw,28,enabled,13322,387.0,nan,True,ok,True,ok
rlqafKgRmXU,4107,enabled,1196100,20665.0,nan,True,ok,True,ok
tBd1Am7N13Y,2435,enabled,833687,8913.0,nan,True,ok,True,ok
PBwS7svfqkI,3228,enabled,2273040,21932.0,nan,True,ok,True,ok
YLKeDUuWoK0,575,enabled,243808,4200.0,nan,True,ok,True,ok
sgIbXwoSv-s,791,enabled,2119743,7500.0,nan,True,ok,True,ok
6cRV87SyBCs,208,enabled,148764,3314.0,nan,True,ok,True,ok
uSBnvoWkBdU,1674,enabled,5782000,19909.0,nan,True,ok,True,ok
Jn5CvDgaZSc,2029,enabled,3845898,28521.0,nan,True,ok,True,ok
QewvvIpwUlI,589,enabled,1602711,3598.0,nan,True,ok,True,ok
MHB6viOnEf8,64,enabled,23473,930.0,nan,True,ok,True,ok
3AVmLf3jSsQ,101,enabled,111362,2715.0,nan,True,ok,True,ok
hAeTOUCmK_8,790,enabled,404998,6049.0,nan,True,ok,True,ok
GWUL_GgUAlo,1317,enabled,572862,9338.0,nan,True,ok,True,ok
1iYpwybwDpA,304,enabled,2352778,8238.0,nan,True,ok,True,ok
nNlFZva_ewc,1935,enabled,1134869,8863.0,nan,True,ok,True,ok
CH7hF8qNmno,68,enabled,31998,662.0,nan,True,ok,True,ok
FiR2iiV9E68,991,enabled,4851046,58284.0,nan,True,ok,True,ok
bPFnQ_PVKNY,3956,enabled,520850,15864.0,nan,True,ok,True,ok
3upCBO27Wqw,6682,enabled,2936098,30025.0,nan,True,ok,True,ok
pvs_QscDsWQ,888,enabled,1458576,7891.0,nan,True,ok,True,ok
OZ81LbiiSpg,829,enabled,9225625,27156.0,nan,True,ok,True,ok
VDOF09361XE,421,enabled,56723,476.0,nan,True,ok,True,ok
_jzhoX7V4qc,596,enabled,7076771,10755.0,nan,True,ok,True,ok
-mnALVtXvSU,1734,enabled,1748684,16343.0,nan,True,ok,True,ok
0PU2Ah1Y76g,434,enabled,171184,3042.0,nan,True,ok,True,ok
R72oScwrHRI,16,enabled,26358,194.0,nan,True,ok,True,ok
qKUq4uBHQPg,10197,enabled,4022241,60269.0,nan,True,ok,True,ok
e17Thb0XiDo,357,enabled,527332,6555.0,nan,True,ok,True,ok
711kXYm5L10,288,enabled,492627,3388.0,nan,True,ok,True,ok
1rodyk_PvbE,8,enabled,44393,101.0,nan,True,ok,True,ok
s0vbUoqEOUg,199,enabled,1421662,8093.0,nan,True,ok,True,ok
weYuuIZBOss,149,enabled,153520,1500.0,nan,True,ok,True,ok
BsAPiFdsWJ4,173,enabled,198381,2313.0,nan,True,ok,True,ok
E9nudSkPOiI,5719,enabled,8786759,86554.0,nan,True,ok,True,ok
RrSP2KsU7Kc,7112,enabled,2058418,22220.0,nan,True,ok,True,ok
2XJOkQQL5Y4,1435,enabled,890140,9571.0,nan,True,ok,True,ok
nTbsOTHtJGo,207,enabled,27999,408.0,nan,True,ok,True,ok
Y3JtUO7bpwo,4,enabled,374,12.0,nan,True,ok,True,ok
aUlimrFs6hM,136,enabled,133732,1302.0,nan,True,ok,True,ok
Hq0daN8LVyQ,2654,enabled,388820,9408.0,nan,True,ok,True,ok
T4r1zVp3r4Q,22,enabled,12563,135.0,nan,True,ok,True,ok
eDDMSULnTdE,3802,enabled,1882926,23492.0,nan,True,ok,True,ok
MtYu_B9eVP0,1128,enabled,449368,5570.0,nan,True,ok,True,ok
rm3QTiUcpHY,2403,enabled,1027730,8618.0,nan,True,ok,True,ok
pJ-9Fjr3Hdk,0,disabled,349231,5818.0,nan,False,disabled,True,ok
BYOoWyoRDPY,7254,enabled,8946560,52001.0,nan,True,ok,True,ok
_7I8C1ynVco,0,zero,407,5.0,nan,True,ok,True,ok
ugO5uSWCSoU,759,enabled,1504210,8311.0,nan,True,ok,True,ok
bYXAnHUm8TY,330,enabled,114614,3117.0,nan,True,ok,True,ok
L9ssq0KufmE,5919,enabled,2815128,42869.0,nan,True,ok,True,ok
_pJ3WzHH3Mg,8,enabled,3599,32.0,nan,True,ok,True,ok
ylAO6Bg3E8w,242,enabled,28501,284.0,nan,True,ok,True,ok
DvCP3Gmxd8Y,904,enabled,3130824,44277.0,nan,True,ok,True,ok
NrPxOjofsZY,4456,enabled,3155452,34043.0,nan,True,ok,True,ok
yarsCzySIC4,3125,enabled,4086090,32432.0,nan,True,ok,True,ok
rVq7tz4jA-I,150,enabled,73611,1854.0,nan,True,ok,True,ok
OhdBzHU7sdQ,346,enabled,186483,3537.0,nan,True,ok,True,ok
8AnCBDIwHsE,710,enabled,483911,1630.0,nan,True,ok,True,ok
ONjVIeJ0HZg,7206,enabled,5520445,95714.0,nan,True,ok,True,ok
2NromoWOzn0,1181,enabled,886743,8505.0,nan,True,ok,True,ok
1KdxrKgwknQ,1430,enabled,591816,9765.0,nan,True,ok,True,ok
-3c-V5K2p88,8076,enabled,3144690,25235.0,nan,True,ok,True,ok
Theih2v9Tc8,3579,enabled,3991298,33684.0,nan,True,ok,True,ok
eXuT_83QI6g,244,enabled,65326,2075.0,nan,True,ok,True,ok
yXVuP1cvcJ8,445,enabled,1370741,7746.0,nan,True,ok,True,ok
p4a0F-7LWt4,3849,enabled,14958813,61332.0,nan,True,ok,True,ok
Uzcg_EWfy28,953,enabled,531821,4621.0,nan,True,ok,True,ok
xsZLVN2iriE,1094,enabled,10415473,35153.0,nan,True,ok,True,ok
Mmh1JGzKyEY,1131,enabled,314308,5901.0,nan,True,ok,True,ok
HVyUkKthTuA,772,enabled,1253104,8480.0,nan,True,ok,True,ok
TKDY7mfhq0A,1254,enabled,626376,8003.0,nan,True,ok,True,ok
d4ARyi9Y6dM,160,enabled,56129,1235.0,nan,True,ok,True,ok
NyGjHiYi3ZI,353,enabled,172029,1306.0,nan,True,ok,True,ok
wB-Sps7fx3k,1092,enabled,675213,12913.0,nan,True,ok,True,ok
f0vQS4CBER8,245,enabled,80033,1056.0,nan,True,ok,True,ok
0f6VCgnQ6LU,25,enabled,17541,313.0,nan,True,ok,True,ok
sc1YLWuOGJI,25,enabled,7986,200.0,nan,True,ok,True,ok
sPU5uaXjUVQ,3199,enabled,1120964,11768.0,nan,True,ok,True,ok
rRDKv_VGJik,44,enabled,34081,295.0,nan,True,ok,True,ok
KRfj8yD0VzY,155,enabled,17862,417.0,nan,True,ok,True,ok
b8NVRe9YYo4,806,enabled,147975,2893.0,nan,True,ok,True,ok
PUybvb18bVI,1844,enabled,1274261,6125.0,nan,True,ok,True,ok
COBICZWwkc8,4843,enabled,1221651,20577.0,nan,True,ok,True,ok
Z3f90BIYU7U,538,enabled,3109317,27233.0,nan,True,ok,True,ok
5h6qDBnJVAY,63,enabled,27424,463.0,nan,True,ok,True,ok
9BuLhF2x4Xs,4650,enabled,4992038,45142.0,nan,True,ok,True,ok
q-RzbVL8In0,380,enabled,60834,1424.0,nan,True,ok,True,ok
JYnaNvXZhoY,2682,enabled,5457861,48049.0,nan,True,ok,True,ok
OQa8rFsp-pM,5077,enabled,3905644,26908.0,nan,True,ok,False,disabled
y0dz2ifRzxg,1531,enabled,706896,16474.0,nan,True,ok,True,ok
hXJOEqrl4GY,0,disabled,289642,564.0,nan,False,disabled,True,ok
KZEgUpAnuZE,1893,enabled,1900258,25974.0,nan,True,ok,True,ok
HB0-jTeR2Vg,4937,enabled,4286826,103312.0,nan,True,ok,True,ok
8M4-mBGLPeE,3183,enabled,4741818,27825.0,nan,True,ok,True,ok
9ltRadPZWEQ,97,enabled,94564,358.0,nan,True,ok,True,ok
W-j0kFE82jk,22897,enabled,12119741,91429.0,nan,True,ok,True,ok
chvGNfsGwV0,631,enabled,493315,6883.0,nan,True,ok,True,ok
C0Z3Mw-1A9w,418,enabled,150246,2906.0,nan,True,ok,True,ok
9nuT_ZxWwb0,3784,enabled,2812448,28149.0,nan,True,ok,True,ok
pgtWGSQm15w,11,enabled,39917,163.0,nan,True,ok,True,ok
u70PvD-FZF4,26,enabled,15624,226.0,nan,True,ok,True,ok
pNgcIDj9sE0,0,disabled,20312,143.0,nan,False,disabled,True,ok
6dNGF9PRkBY,2672,enabled,18940722,147445.0,nan,True,ok,True,ok
9LJYUkaL5yk,407,enabled,1460011,6261.0,nan,True,ok,True,ok
9ncC1R2klvE,1741,enabled,2315142,21886.0,nan,True,ok,True,ok
UlGeHPncTe0,4941,enabled,2891694,42308.0,nan,True,ok,True,ok
LZ8yTs5_T0M,36,enabled,38510,228.0,nan,True,ok,True,ok
Ke5Is2cs4Rc,2864,enabled,1721824,33330.0,nan,True,ok,True,ok
s_FHwR_dY04,540,enabled,156217,2728.0,nan,True,ok,True,ok
nAT-ahYN28U,222,enabled,168027,1526.0,nan,True,ok,True,ok
DItNtEGqoYc,318,enabled,134174,4456.0,nan,True,ok,True,ok
hyk9dRXKKbg,209,enabled,1043565,4908.0,nan,True,ok,True,ok
CTVzdg7B9os,1373,enabled,494014,7334.0,nan,True,ok,True,ok
qvu5Tfo_HTc,1263,enabled,2042558,12051.0,nan,True,ok,True,ok
RG4wov7W5jM,237,enabled,100282,1916.0,nan,True,ok,True,ok
qV-ztVH9glY,677,enabled,336307,4742.0,nan,True,ok,True,ok
dM9V9Od1xHc,1157,enabled,2481295,16328.0,nan,True,ok,True,ok
xl3gh_hTyhA,582,enabled,2946760,18626.0,nan,True,ok,True,ok
wPzUAIX_IVE,195,enabled,77712,1330.0,nan,True,ok,True,ok
2KMyPXGPQB0,11,enabled,6574,57.0,nan,True,ok,True,ok
8bWhdDQEnZw,3101,enabled,2264892,17265.0,nan,True,ok,True,ok
SmCq71whq3I,220,enabled,96155,1678.0,nan,True,ok,True,ok
BHlNIgcJUrc,3596,enabled,1978341,24831.0,nan,True,ok,True,ok
b0g50-j3kQc,0,disabled,145417,1038.0,nan,False,disabled,True,ok
iFUOt5wfXHU,364,enabled,2571646,8091.0,nan,True,ok,True,ok
jN8A8I8N4R8,469,enabled,100089,1825.0,nan,True,ok,True,ok
-lc8DHMiIYE,1921,enabled,1117855,11132.0,nan,True,ok,True,ok
gg5PYU2CznY,3483,enabled,2475478,26217.0,nan,True,ok,True,ok
79p-OHjAt_g,2889,enabled,476550,7600.0,nan,True,ok,True,ok
w6prPFcFEbE,372,enabled,58308,1374.0,nan,True,ok,True,ok
BEXWz23D2wU,7443,enabled,3072797,20552.0,nan,True,ok,True,ok
fStQ3bBTsq8,95,enabled,31981,367.0,nan,True,ok,True,ok
QsQV4nDG7u8,4403,enabled,6902004,48346.0,nan,True,ok,True,ok
w8IJZRGcoz8,1016,enabled,1593573,10098.0,nan,True,ok,True,ok
bqCMP44fqxM,0,disabled,2447047,2259.0,nan,False,disabled,True,ok
kmdGOXjvUTY,94,enabled,188453,1289.0,nan,True,ok,True,ok
kgFuqgnNZeY,597,enabled,7393337,13690.0,nan,True,ok,True,ok
ieZ3iCf9HX8,53,enabled,15225,353.0,nan,True,ok,True,ok
1LRaiX0ptqQ,34,enabled,35692,265.0,nan,True,ok,True,ok
yV5AfuGSdU4,28,enabled,50488,360.0,nan,True,ok,True,ok
U_reFBke_EM,119,enabled,51319,480.0,nan,True,ok,True,ok
hT7bJQBsmKM,496,enabled,732233,6242.0,nan,True,ok,True,ok
YRJEI8NsGio,186,enabled,13589,468.0,nan,True,ok,True,ok
EB9wnw5SvXs,2838,enabled,816115,3885.0,nan,True,ok,True,ok
7DUkvVFmGik,504,enabled,342007,1675.0,nan,True,ok,True,ok
asw97DWtrgE,30,enabled,27220,303.0,nan,True,ok,True,ok
Tk_lIr5j2kU,4,enabled,1281,24.0,nan,True,ok,True,ok
VWnzs0NWZww,8020,enabled,2809638,34666.0,nan,True,ok,True,ok
bmMWAanb4gY,99,enabled,66662,895.0,nan,True,ok,True,ok
62ZXWfA321o,2454,enabled,787220,8372.0,nan,True,ok,True,ok
y-LarSry8BE,240,enabled,113490,1095.0,nan,True,ok,True,ok
7UVuz5l1g7Y,10,enabled,32917,2532.0,nan,True,ok,True,ok
a15jXgmTBbU,3722,enabled,7214264,29204.0,nan,True,ok,True,ok
hbURFbm1jlE,660,enabled,2637780,11462.0,nan,True,ok,True,ok
LEkEf9kdSsU,1087,enabled,9256984,18560.0,nan,True,ok,True,ok
D4BG6h0j6Yc,126,enabled,40814,606.0,nan,True,ok,True,ok
dAB7r3DA0w4,2423,enabled,1581356,5886.0,nan,True,ok,True,ok
2Hhc1SbptPY,0,disabled,65059,360.0,nan,False,disabled,True,ok
ZEh2lrttbKM,87,enabled,18730,373.0,nan,True,ok,True,ok
7uRiHWuvqfI,395,enabled,176349,3329.0,nan,True,ok,True,ok
5sAaNzBGtCc,7874,enabled,3961282,47820.0,nan,True,ok,True,ok
vjl2eJP4O9s,4196,enabled,11526408,35014.0,nan,True,ok,True,ok
3ptuCpOxT7o,443,enabled,1670780,4054.0,nan,True,ok,True,ok
ziwE4WIBjN4,945,enabled,1474554,10880.0,nan,True,ok,True,ok
1PidVM63yyY,250,enabled,502930,1457.0,nan,True,ok,True,ok
7cYgPMGDgbk,1016,enabled,699794,4519.0,nan,True,ok,True,ok
s-EVs2FPfco,558,enabled,331613,2197.0,nan,True,ok,True,ok
AORABZEP3V0,19,enabled,6394,102.0,nan,True,ok,True,ok
YVp6q68lvYI,1157,enabled,1180871,10423.0,nan,True,ok,True,ok
b0SuJxtXLnA,140,enabled,74983,772.0,nan,True,ok,True,ok
SUUTiQHno8g,5472,enabled,10081605,79629.0,nan,True,ok,True,ok
DTSu6UjvceY,416,enabled,180093,1389.0,nan,True,ok,True,ok
nai4HyeRnxw,576,enabled,1623328,8457.0,nan,True,ok,True,ok
Looyvy7QsiI,2164,enabled,2512671,32090.0,nan,True,ok,True,ok
AjMhJlrro_k,127,enabled,1001969,4142.0,nan,True,ok,True,ok
2C5OP4ElE50,36,enabled,22098,316.0,nan,True,ok,True,ok
2JfClOxmMAc,565,enabled,947193,7060.0,nan,True,ok,True,ok
_IYtTJMVKI8,2666,enabled,639104,12948.0,nan,True,ok,True,ok
QC6gsVTlvRo,2740,enabled,691582,4979.0,nan,True,ok,True,ok
MSqtLmrGQJA,2168,enabled,3120037,49032.0,nan,True,ok,True,ok
YGBzEN6_t6c,4151,enabled,1682647,18664.0,nan,True,ok,True,ok
B4KNQQs8I0k,108,enabled,34192,1026.0,nan,True,ok,True,ok
NcUchJEPd6k,339,enabled,220052,1724.0,nan,True,ok,True,ok
4a2W7ZeqRpc,3659,enabled,3620808,33077.0,nan,True,ok,True,ok
JJV2tO7Ad1U,653,enabled,5890141,27930.0,nan,True,ok,True,ok
cQ8UBY8x-Zk,1935,enabled,1500785,12513.0,nan,True,ok,True,ok
y98nWwKnzfA,393,enabled,194694,3642.0,nan,True,ok,True,ok
Mswr5cic_I4,9500,enabled,5227347,128393.0,nan,True,ok,True,ok
Id0ud_UfIK8,20942,enabled,3390397,42284.0,nan,True,ok,True,ok
NgJoRnmUtoY,0,disabled,782471,4399.0,nan,False,disabled,True,ok
TRuPqaFWWpI,162,enabled,66807,393.0,nan,True,ok,True,ok
lr3au-ZdIOE,5638,enabled,3269989,28242.0,nan,True,ok,True,ok
XtCEe8ssRVc,2535,enabled,18290267,74260.0,nan,True,ok,True,ok
X45VihfG-QE,102,enabled,881268,2613.0,nan,True,ok,True,ok
Yhj4-pwi0sg,4286,enabled,25059424,82723.0,nan,True,ok,True,ok
6SP0DweBVXw,22,enabled,24333,330.0,nan,True,ok,True,ok
daI0FdA3wpw,1171,enabled,1094449,16829.0,nan,True,ok,True,ok
dh-agoAnKe8,9928,enabled,1981022,19108.0,nan,True,ok,True,ok
2daR-0XU8-o,444,enabled,177203,2794.0,nan,True,ok,True,ok
L7JQ6tr_izE,4956,enabled,5487818,39148.0,nan,True,ok,True,ok
0NpuyvsUVHo,3308,enabled,4035528,32865.0,nan,True,ok,True,ok
olQw2CWY7yQ,162,enabled,44699,1176.0,nan,True,ok,True,ok
TyKB84y-YvE,10336,enabled,12382975,51203.0,nan,True,ok,True,ok
NsBgzwgXjrA,267,enabled,94773,1950.0,nan,True,ok,True,ok
XXe5ZEqHABo,23,enabled,16801,283.0,nan,True,ok,True,ok
yPoPmdvlyS0,251,enabled,108389,2212.0,nan,True,ok,True,ok
CCBhLoSwhLY,522,enabled,132472,2618.0,nan,True,ok,True,ok
ihsTONOFVic,8361,enabled,14718969,346037.0,nan,True,ok,True,ok
a7nMhCOEptg,282,enabled,461617,6395.0,nan,True,ok,True,ok
3c1BWmw2ly0,1000,enabled,3466115,24977.0,nan,True,ok,True,ok
UZ_Lp0coivc,4554,enabled,812574,15278.0,nan,True,ok,True,ok
pCsHAK7VYUU,4685,enabled,1760714,9937.0,nan,True,ok,True,ok
x3_dJaZjwHo,5627,enabled,7458479,53927.0,nan,True,ok,True,ok
J4mExd_0CQw,5,enabled,3055,36.0,nan,True,ok,True,ok
NizJCibudx8,144,enabled,530460,2879.0,nan,True,ok,True,ok
sW1rC2aLOfU,1411,enabled,2030735,14472.0,nan,True,ok,True,ok
hz-iqA2wKgI,12349,enabled,15147403,78129.0,nan,True,ok,True,ok
OcskK2npFwg,2403,enabled,3413288,31873.0,nan,True,ok,True,ok
i6GYVgEUe0Q,100,enabled,38963,938.0,nan,True,ok,True,ok
