video_id,comment_count,comments_status,view_count,like_count,error
WoNAt9bQZtY,21793,enabled,30958538,285802,
oZ3VjKaf498,2424,enabled,2387283,37256,
yKbJKJ_whHY,2909,enabled,1403003,8459,
gDL4Zf2yEa4,1068,enabled,1259042,25836,
L-EH3pKnpG4,65,enabled,25423,557,
0qmwWY8bXh4,3,enabled,9656,53,
WtOAiy457-w,25,enabled,4697207,13509,
fT3kVythPAE,3019,enabled,4958240,92525,
ean02idlEm4,1444,enabled,4272706,56740,
tx2Ws1n7BMc,695,enabled,302174,2187,
PQapEDr084o,0,zero,163382506,435431,
IIkC2sBDf3o,3356,enabled,1240012,8450,
fo13b2xmkiI,9195,enabled,1792998,72452,
vNhORnwcQcU,324,enabled,1060299,9334,
dZSL8OnBLlc,11986,enabled,899424,4258,
1Za8BtLgKv8,40649,enabled,107757468,1418719,
8M57Tt0uEM0,5388,enabled,2766676,30432,
Z_bL6rq5UGA,69,enabled,394371,2750,
drbhNLvYxGQ,9370,enabled,8141741,176351,
YiXe3HmRvWg,262,enabled,675543,5383,
bbR3EdCnGGI,2158,enabled,2067370,30882,
MYaYdaFFLoQ,3318,enabled,3730431,6375,
9JvMailItCo,198,enabled,346609,4508,
M6bdpR_3HCU,2684,enabled,5727741,101526,
yRUAzGQ3nSY,1802,enabled,21681828,61698,
mGkPQNczvRU,160,enabled,90679,491,
6LyCC6jjcx8,27855,enabled,12942879,324042,
4QDDxmtbUsw,8038,enabled,8399412,163033,
TgBAz8z8QCI,1274,enabled,2973340,20753,
Ao2uW6xf764,57,enabled,65619,494,
E-MTkeK4eN8,6537,enabled,2544232,73488,
IZfNygh__NU,12900,enabled,10713052,194108,
wOskfnnbkdw,1526,enabled,3912170,68906,
lvVOtwezkXU,0,zero,3418119,17788,
-GbQWmFzVdY,144,enabled,282793,1108,
4gAlsk9t950,219,enabled,393708,6214,
bgfbuaBc_-0,1144,enabled,4051390,199627,
Bp5kQkvlIEM,61,enabled,33570,343,
-SzoHL7j-SU,1937,enabled,1585543,19490,
Mgfxo3CLdNM,13382,enabled,10664232,211868,
VuUU9jYqxpA,23,enabled,20138,111,
wtJDy3WuUQM,19155,enabled,10801191,91522,
Ko-27mN7Z2Y,206,enabled,639724,1796,
95-uiTX1qWU,121,enabled,101270,590,
HZakJFqdpRY,10426,enabled,3267394,133003,
8GDPZDxGr18,24,enabled,70887,172,
TjW_4kXStaY,60,enabled,66504,206,
i5qOzqD9Rms,0,zero,166587368,488937,
aHtjhCxRIa4,15399,enabled,5024025,98733,
mHC15HYwJ5Q,2619,enabled,2604783,21508,
p8V5p4sL2K0,3419,enabled,1981433,14645,
NtFe5PM87BU,3369,enabled,5641786,21715,
q3MWRvLndzs,21837,enabled,3454260,71682,
SUIMLWwWbwk,433,enabled,831311,13623,
T5c6O3efej0,135,enabled,133042,1236,
IEzjvhdJLaM,7,enabled,20742,168,
YBQ5YILNGXE,4987,enabled,13112410,181774,
0qY6V9dUZFw,0,zero,531225,1604,
caCMooaCIsA,1532,enabled,2005896,25239,
Q36_8s5z6S8,7409,enabled,15884272,41844,
ia-FzULL1S8,0,zero,36297024,44379,
Fw8YjMOvokc,0,zero,1137958,11523,
VoVANzPX2is,0,zero,6409379,9721,
6q4VVxJAGgQ,2382,enabled,1900125,41734,
YeGqMBCESFU,0,zero,46802897,78231,
iY5sUfKgWsU,7,enabled,16801,16,
UGqC9URTJIQ,716,enabled,656856,10297,
EFIKeRrrloQ,88,enabled,192118,1890,
U_Jdvnj5s90,4,enabled,23376,133,
FJAZkC9d43c,235,enabled,408515,10339,
XhaglZnAgnE,1435,enabled,7841444,38508,
pLlLWnv-t-U,24,enabled,20689,279,
Rn0t8XaqmbI,611,enabled,484215,4630,
4OpBylwH9DU,4876,enabled,8058553,50765,
dn_aaxZIA2o,6008,enabled,5653860,123647,
elpUGB9Ap1Y,2219,enabled,10467502,71543,
p1_zJGvh4bA,8256,enabled,6803294,294537,
wNGXlREJAHA,212,enabled,289997,5295,
Gdc3PZ0gFvA,2093,enabled,2419888,55500,
4zudc0WAQQw,1209,enabled,3841069,156360,
cl2lDQzfSkM,31,enabled,38656,129,
jY_4mXSfArQ,20,enabled,80391,102,
C9BoLkIyZQE,746,enabled,1478106,15037,
jeNTCi2ntdE,60,enabled,1435765,2382,
lzEvGGINE20,508,enabled,719173,8606,
NY43w15joPE,1371,enabled,655725,7002,
ejiwyTOGmgk,998,enabled,599029,3804,
WVwk7Kqgun4,973,enabled,1279828,72173,
R1yA1A7lyYk,7340,enabled,2452874,80399,
gBabKoHSErI,1113,enabled,3350757,13124,
1bHdzTUNw-4,0,zero,8493794,21721,
l8f4moBLpEU,1497,enabled,4748745,19839,
m1sdAmSq4vs,4313,enabled,1164872,15956,
G6Ig75dtt6A,3,enabled,2822144,6801,
xQHUOHHoOz8,17,enabled,649486,121,
0UzMaoaXKaM,1501,enabled,3273311,64559,
DNq69d8_M8w,237,enabled,331104,2829,
x7QhUL8NUK4,54629,enabled,44179872,443076,
L264dZzvXcU,34,enabled,8635,75,
X9ueRFZXFoI,9,enabled,29516,395,
LH_bVKfwf2o,504,enabled,3040165,8082,
AHFMoe9VXMI,40957,enabled,20918522,213173,
-_PFfy36nFU,1152,enabled,2124632,29237,
o_gACZHOXAk,2071,enabled,2879848,25042,
FepIkIILumA,43294,enabled,64859198,908602,
UkXI-zPcDIM,289,enabled,1311906,8361,
ZQIQCBvyQuM,2186,enabled,4821803,36016,
DblEwHkde8U,14031,enabled,7739372,74654,
FMpof1D7194,0,zero,437558,418,
StrsvKSAbT8,6522,enabled,4002248,74153,
8bIys6JoEDw,1659,enabled,4603621,69678,
CChoJftAxiI,154,enabled,381941,2550,
pVg9x8_SC1w,5,enabled,23125,355,
74v498Oqlm8,458,enabled,719827,3690,
F6IVGNtdrdw,1324,enabled,2567177,41699,
HHxRBljtoqU,4867,enabled,8707647,99806,
BwNrAlZdq9A,550,enabled,98221425,72229,
I3EuAWUgIGg,6328,enabled,4158247,229303,
Kndc9HK97S8,1562,enabled,437693,5377,
a27s7NUzOMw,213,enabled,387098,2754,
B1wp2MQCsfQ,158,enabled,534246,3976,
OoetqEJafy0,1794,enabled,1560657,27525,
YJAGNad7FLI,7680,enabled,19640425,303372,
MaB4k1SgfUg,820,enabled,2277929,17196,
OVO4LhrOFiY,11507,enabled,65165477,338684,
gd5yB9Vmd6I,17637,enabled,9200942,220331,
0NS51Iph2Ms,4217,enabled,1087453,12335,
FRlI2SQ0Ueg,39877,enabled,15429368,75110,
7H3z3J50XCs,5460,enabled,10333668,183382,
V5PzDHbAtO4,8079,enabled,17278029,187251,
01JtQET-NSY,0,zero,306,0,
qCSu-X_aEvo,4211,enabled,4808316,60704,
K1aLtgEjzPk,24103,enabled,8589845,116325,
YVlCtJ52Juc,703,enabled,329331,3481,
kNGR5OvhM1c,64,enabled,102116,1120,
IhEdSEYE5po,2661,enabled,3276087,21156,
LDQYzEd1Dns,30,enabled,10269,52,
AHO1a1kvZGo,2417,enabled,6063603,46616,
4BAWIhTU5s8,40851,enabled,19930389,235424,
h9oDTMXM7M8,809,enabled,1673464,19416,
U7Gd0iswVBs,0,zero,27328962,21880,
G_sJuMVEm24,0,zero,1477196,11011,
oULkYytYPgs,1045,enabled,2025673,34004,
RN27demSPXg,1699,enabled,3614617,32781,
KsbQ_HNX6Pg,1277,enabled,634889,16001,
_Oso_6Xwy0E,0,zero,494478,5237,
TJ5C7TsBsao,1351,enabled,1548450,24033,
j7_CkQ4SBps,102,enabled,91165,1386,
fRFCXQ3HgdY,587,enabled,521281,3034,
uhS8K4gFu4s,4117,enabled,1900168,20475,
kLwXX9vPH1E,1401,enabled,1945333,14447,
_DnSuIWL2zY,535,enabled,293546,1968,
z-Y2LJK-VdI,913,enabled,1859803,13890,
aanouy5DolI,1007,enabled,458819,7670,
PvWLbK_mNw0,15318,enabled,67632701,271388,
Jv5pGTG_Kjc,6077,enabled,4452898,55433,
ABrkDu3jbpU,27426,enabled,11146926,166474,
Gy0yuOSUSEs,573,enabled,2077551,10784,
vueJoyEI7yg,1188,enabled,2821192,35411,
NJw5aHHLBx4,280,enabled,43133,167,
0r1M-JXGn-k,1229,enabled,648692,9021,
8IyPZ08XGew,70,enabled,44202,308,
aQaCY7wlQEc,2041,enabled,1361733,43190,
w9_skJ-LopM,213,enabled,119729,3575,
q51xG5oAdgA,147,enabled,374844,3352,
0XPIct5NdGU,3663,enabled,1181518,9300,
Azzmbm17u-A,651,enabled,658382,6758,
SVmDWS2rfjY,8874,enabled,1083976,7495,
rfkplDX3XtM,0,zero,1813290,7397,
qIErsl9d0ac,2409,enabled,5555095,31882,
b1f9Gr0xAhY,4054,enabled,2682702,29417,
CtR5EkvLNfg,2974,enabled,1605756,30949,
trqDnLNRuSc,1430,enabled,2103150,33375,
6ZDBDWAt1DI,4012,enabled,7898060,172738,
djmDciOIuls,850,enabled,1067027,17771,
8Ok9lTr37vo,9,enabled,4101520,11716,
QV7Ievqqdak,1088,enabled,163056,3117,
jGIbUK4nw00,18510,enabled,4790234,77460,
OCMfNAs98bE,2472,enabled,5092154,34890,
RETcKotfmK8,111,enabled,13301,57,
moDdHXpxWrw,0,zero,1904663,17870,
RKWlsnyYqfA,573,enabled,2342118,4373,
AiTG6T9pTcM,492,enabled,1493928,4107,
6HEUcCj5cLU,475,enabled,486441,7258,
lstA9e0A5Ok,681,enabled,230885,1066,
_gYAPmUf08Y,1420,enabled,2992866,37507,
XRpcPi5bQpw,23050,enabled,14787820,84636,
f6Cswdm601A,14381,enabled,87457943,779563,
CrpkZkwTvu0,2774,enabled,2222873,71500,
9rfXgT4oE2A,5329,enabled,9766533,40538,
fOU_D_gCUEM,20,enabled,6808,91,
HzkBKhkjg5E,1482,enabled,1426325,65016,
XMIc4uTAMh0,1113,enabled,1297529,27892,
wlgjqCSHYYU,101,enabled,404164,3467,
GwY8W-i-8RQ,0,zero,102220751,964277,
36cXOyPtVF8,1460,enabled,3655745,26681,
s8VOM8ET1WU,33173,enabled,10771001,220362,
7rMgpExA4kM,2302,enabled,3502917,46722,
uKJzojYBeiY,32117,enabled,26243705,150738,
2LoCn7hdKOc,175,enabled,808052,3599,
76avFOAryv8,60,enabled,308957,1278,
MMmOLN5zBLY,25411,enabled,17565639,561223,
V4tzrB5zyF4,467,enabled,132332,3998,
41Ac3qis7zE,2367,enabled,9413235,30086,
FSUcsO7XK98,223,enabled,191447,5227,
vcn2GOuZCKI,566,enabled,1675859,7009,
b7AMNMXy8FQ,97,enabled,237768,1547,
NNq6dKguwNU,4762,enabled,13129573,12602,
SR5BfQ4rEqQ,1816,enabled,3532726,21336,
wLHNI96oF2A,4762,enabled,7493383,118349,
QnMs5Pq7tjc,2,enabled,6936,26,
8aq_gRfmjgY,4996,enabled,5881450,93671,
fYDNId30_-c,18,enabled,856282,163,
-f4GJ9lAXS8,1436,enabled,2694837,37084,
eExfV_xKaiM,10192,enabled,10725692,159387,
nbdJGCi29nQ,2804,enabled,5320736,101637,
anoHSL0lXFc,94,enabled,83888,526,
Law1mZPgdf8,131,enabled,258690,1836,
8-iR_6Sjwug,281,enabled,303118,2768,
YfQnRjkuvaY,6935,enabled,16392851,66785,
fAU0vDETpIc,0,zero,6200625,23502,
95QW-b054EE,59,enabled,19601,88,
sDVS_dpHyD4,818,enabled,1504546,22731,
NqpBZuWE-H8,1294,enabled,3133624,16511,
HNAQqPNKDTE,203,enabled,210958,2854,
zJ_UXP6GWkw,1461,enabled,2930453,46777,
uyUzl_VrumM,701,enabled,1181476,21336,
GG3WuV_7HzM,2231,enabled,1317044,25352,
NNwM_OMLa10,306,enabled,476422,2503,
7WowkSdAADU,2737,enabled,2637754,114382,
2iVgPEZHx1o,4344,enabled,10638792,137286,
oagwBHoh6Rs,0,zero,6705763,13678,
YmY94vsb64U,39926,enabled,13808516,360942,
h1dmem6lF2c,839,enabled,265116,3765,
8aKT1vR4dqQ,449,enabled,875829,5690,
BKNj4XHGDv0,4267,enabled,5228000,35998,
g4wYHydcDhY,397,enabled,534779,10528,
JmST4vGXPX0,2473,enabled,12511274,135515,
yIUube1pSC0,3887,enabled,11230616,47587,
4i1MUWJoI0U,825,enabled,1991950,30226,
vTl6UNMKjLc,577,enabled,347047,3348,
xQpmSBpXvN8,7741,enabled,3531781,20369,
fGHxyBTycLY,701,enabled,306132,7347,
WlWmwWQaUws,1188,enabled,4193517,31236,
YpnbYbVrm2A,9,enabled,23088,59,
a9swmbESgwM,2,enabled,22039,26,
c3nJu9SBkis,15603,enabled,21333317,210866,
YnbHJDBT-pY,146,enabled,286066,2237,
BDeEKfybpFQ,2819,enabled,2213102,36554,
tXdIVk77PL8,5487,enabled,13226839,191715,
p1RKkRCiU90,38997,enabled,18218169,942109,
GocPFyyPGLQ,546,enabled,763780,29953,
jwVxeh9mNis,478,enabled,343085,3255,
YemAJyJFkmQ,7512,enabled,8182771,109403,
4pS4x8hXQ5c,3322,enabled,1687484,51697,
wyx-mmq87Mg,47506,enabled,48898064,458510,
t-EQBFt7nks,3519,enabled,933314,3151,
82AgRVlPcSk,848,enabled,369308,9119,
Vjzti9U03S8,47,enabled,75167,37,
0JhwpxZ2Fiw,851,enabled,242497,1573,
7uiv6tKtoKg,79898,enabled,35250392,844157,
wLg8Ch4ROvo,56,enabled,353057,957,
RG6EOci0suI,3812,enabled,12938688,102683,
-ceYJajgJqM,0,zero,341590,4230,
Jmh-qcziOII,16,enabled,31341,391,
IcLZqpB_QPg,3748,enabled,1235220,28342,
ZiOBZDP_3zk,290,enabled,118407,1873,
1Hpnp_0Ijv0,253,enabled,419375,6448,
Pa0SY6RYJIo,8039,enabled,19574885,26575,
FR7YnNM6IXA,1182,enabled,4179768,58357,
_dn_8RR3SyY,1180,enabled,1678383,20843,
AGOQnaJuWck,304,enabled,203867,1418,
winlxJtR1pY,180,enabled,319075,4216,
T9OB576Awaw,0,zero,7614192,26166,
W4Ck7JQJxhs,13402,enabled,6369009,62804,
Eswi6WGCjo0,0,zero,49514071,156304,
dBcQuDG6STA,0,zero,35120023,222601,
xJxLbVo0kUo,1128,enabled,1206445,13716,
mqHVRgCkCDE,1884,enabled,3143925,43133,
he1cyZEmku8,339,enabled,34607,419,
G36BAjlL3pw,2182,enabled,2672584,26467,
4AtOU0dDXv8,84575,enabled,9529821,110292,
AdW7C_3HVjA,14316,enabled,32933803,301112,
OLvz5E61UNs,4265,enabled,6054973,55780,
TnzcwTyr6cE,19605,enabled,9867865,241245,
e-c6S6SdkPo,460,enabled,1327902,9641,
xjeegoHXTSg,5,enabled,63271,164,
9zXiaDhAEwY,0,zero,7925261,16563,
Ly_I3BWYirQ,638,enabled,598868,14115,
058vbq6R7j8,808,enabled,276226,14982,
jVhlJNJopOQ,11916,enabled,25252552,482532,
hmTYMthvXQw,0,zero,562065,829,
g7B0Z-rI7iY,2279,enabled,344182,7559,
eWdqlpxRA4I,12546,enabled,2952779,74617,
KCVSx_4V0wo,11790,enabled,1534549,28286,
m3KYyk5NnC8,506,enabled,1269108,5290,
7GGzc3x9WJU,26077,enabled,11278019,289839,
CbWP9nvnRhw,20963,enabled,6541328,281542,
FvhOwpip0K8,4281,enabled,4733021,67428,
SPCUHB2t0fM,0,zero,133787,224,
lPW2F_NZj1w,4033,enabled,5192398,44537,
5NQjJ7vRRzw,1024,enabled,157453,3934,
ZCFT24ewLaA,951,enabled,207908,12086,
aFjCcjOvj9Y,394,enabled,321018,1946,
nBS3MUWrfGg,382,enabled,215563,2153,
PQqudiUdGuo,2012,enabled,2893441,23195,
9Q6o4KNVO88,0,zero,16273332,24239,
k8b7QpLx5dk,43,enabled,13051,208,
eMnn3Gl9i5I,7988,enabled,2792223,99750,
gV6hP9wpMW8,12833,enabled,13979955,248406,
v0f4QsMMwzg,0,zero,5565773,4937,
Ji_slRovrmk,4807,enabled,7204994,187293,
3Hmw-W2zVZg,2127,enabled,1155224,9242,
yH8YspHM27s,589,enabled,8947561,24346,
K5kUITklALQ,2160,enabled,940017,8284,
SAWVFkgiMD0,521,enabled,335706,6211,
RXlHS8Nucx4,10840,enabled,11094555,266284,
3KszO3mGfhw,15,enabled,12921,119,
opBTM0Cj2Pw,3292,enabled,6929493,88443,
ghy-FMZSJR0,5598,enabled,3713716,66218,
yWO-cvGETRQ,31633,enabled,31544216,531141,
gUajFAl9vDY,1570,enabled,1444755,12783,
BFZXSBwzoa4,55,enabled,222949,2575,
2rDHAEknyDo,13270,enabled,3516428,142183,
jvz-iVx6I4U,3,enabled,9072,55,
8vhiUG5xMPY,12471,enabled,6772476,58275,
YhhACgJJkc4,2224,enabled,641177,7299,
0NeuAFz7NFk,4089,enabled,4134262,38727,
k3J1oGzY5Qc,16,enabled,11044,146,
WbNcQX9PtWo,358,enabled,166710,7629,
zBQiE2FbesA,2166,enabled,331863,2449,
DlR437Pltbs,960,enabled,1253572,32354,
RsldtV4jWA0,0,disabled,947600,21571,
4eGtKyc68Qw,18564,enabled,11221027,350566,
33fLisIFCas,2728,enabled,7935037,145744,
xuPsawH9lqo,560,enabled,361339,3323,
mAgRdfoJhGk,113,enabled,78262,968,
o7Skqc5nVKY,1221,enabled,774853,13769,
KYOjsSq5k44,2990,enabled,655442,6672,
di5-xxrCpRU,4577,enabled,1382552,14273,
EE_GY6zccqc,1116,enabled,3520250,17590,
Sy3Sghe5NPM,3895,enabled,2430399,73049,
GJ6hEI7P8Og,53,enabled,20851,184,
eQlveAt9e88,5498,enabled,38718778,240397,
lWIrT8tN-a8,256,enabled,187993,3291,
BsKMStXgEkI,109,enabled,1910722,2179,
f0HiQFfMzjA,2895,enabled,2500797,14832,
dacojrlGM7Q,1197,enabled,500084,5657,
qVQQKbbO1EE,19,enabled,13059,79,
6oc8KRNkW_Q,791,enabled,2869644,98327,
CKGdw5DJTXg,3933,enabled,8213083,55952,
uAIP84aTuOc,1709,enabled,2073002,43602,
cBL-5mOGHt8,1846,enabled,2518062,21773,
NF3dT9bDu_4,4696,enabled,4965160,61986,
82QbMrg2HoI,12882,enabled,16802073,266707,
uTlOvgV6hd4,0,zero,1946329,7917,
o5y7yRsKYxU,52,enabled,82935,622,
W6dy7xQ8NeE,7043,enabled,5321124,72130,
Wc5zUK2MKNY,4263,enabled,3636111,45919,
843mH3FlRWs,577,enabled,568222,9722,
pW-mfHHWNkc,1519,enabled,3544736,59044,
qd4CVvItJlo,3261,enabled,5985750,97652,
RFinNxS5KN4,47013,enabled,94327028,380832,
6QT0zKjvRfE,445,enabled,4725213,14035,
bzE-IMaegzQ,30631,enabled,30673574,781586,
QrbE-2M-aNE,1298,enabled,225882,2510,
GCUrSA-KTas,1064,enabled,770364,21741,
PUTQQSxLpEU,8623,enabled,5958666,62987,
KnWpHhEU-T8,2455,enabled,3754394,39950,
Z-nyXX5zOLg,1000,enabled,4342840,30319,
G10whpr6prY,476,enabled,925246,16518,
FAy5Ms15YIM,20218,enabled,10545605,287208,
Ln5JqpP1Ccg,936,enabled,2482170,16068,
HMmqaq1Q3JM,1431,enabled,2082323,107786,
MWVpKCnRCvY,1900,enabled,888286,13887,
z76EyzLNwRs,174,enabled,78670,474,
bUurb0_5cXU,182,enabled,782020,2840,
xj5q72H2DYM,283,enabled,256502,6872,
wAD7PwUFbv8,43,enabled,11463,253,
QbtJwGz9Tac,0,zero,29211360,73263,
djKNh503jPU,1457,enabled,943859,18900,
5YlOCs96Grc,1030,enabled,2080483,31411,
O9hIw6oLJIg,171,enabled,597160,3682,
PCJJvR5Jt5Q,93,enabled,6513029,1438,
TpcbfxtdoI8,0,disabled,13065020,215678,
mPs_lCNRNDU,438,enabled,884601,7822,
REPPCePGgh8,0,zero,2430567,11381,
6IpTeIn9kEM,0,zero,2819130,17614,
WQ1IfI_1Oz4,493,enabled,5079518,17074,
4Jd_qrqbUgA,0,zero,1203380,1576,
ANZU0_nm7xI,139,enabled,276609,7382,
yg07HhZ1UnU,94,enabled,134914,943,
UfpQTAFoTU4,630,enabled,757660,3963,
T-CauK5HLVU,1678,enabled,4745037,31261,
rourxJTkD6I,0,zero,202901,271,
VJ7mZHpwds0,1408,enabled,2091437,23508,
-VRnBKfPOvw,2472,enabled,1744852,13667,
pBIiIxY49Nk,0,zero,7266972,22987,
cR6N3g2qJJQ,594,enabled,1438643,37126,
6rjYXEYpuDo,17855,enabled,12646260,338786,
36PDeN9NRZ0,4906,enabled,9556906,67799,
MMjaGWON2Hs,3,enabled,11804,103,
npk5FUSxFos,596,enabled,449301,5892,
lW4Uq_2VPhE,993,enabled,1592384,18383,
2kH9-yyUzew,3524,enabled,7637416,83463,
h7H-_8UkmFU,14832,enabled,10065535,191941,
VELVomIF2Ts,2138,enabled,6244156,122664,
S4G_MeUUZlI,288,enabled,668738,3777,
22U9G5mzM_s,1669,enabled,2346289,20241,
tA-nvkN7UaI,65,enabled,198786,686,
mdulzEfQXDE,601,enabled,1740132,21071,
QXT4OVM4vXI,1498,enabled,4032281,44496,
s6DX9-62eEM,286,enabled,127485,540,
om3l4ipUdtU,2177,enabled,1945782,11592,
YfxnXsdwmcA,104,enabled,515711,4026,
2N45801_38g,0,zero,1697781,67610,
0fShKY-JPfc,3082,enabled,888664,25356,
CWMh61yutjU,1267,enabled,2047607,28122,
CgBYFiPkQUc,49,enabled,300246,1592,
sw7ANejPy1w,0,zero,115626,999,
bv0RAwKQ_1s,29,enabled,26007,91,
TSRvY1kKebY,4894,enabled,15062491,307276,
zMInC0Dk9l0,2295,enabled,1544440,26049,
jvSL2MqjyTQ,19,enabled,15271,113,
rcOFV4y5z8c,4499,enabled,8061350,119986,
ZVl1Hmth3HE,3151,enabled,763144,12167,
2U_0OlCizx0,5502,enabled,4795375,77110,
TPSSFnrY2G8,13,enabled,24763,114,
KQ6-suVy9B0,1108,enabled,1406851,6823,
ATdRgRM-iPc,1286,enabled,449965,1880,
X3n41cfMrE4,42,enabled,70888,412,
03zGCCeyhtM,1344,enabled,2846889,41739,
tyODq3v64wg,2415,enabled,4148079,32778,
cjyqWsrpQAA,1049,enabled,3063080,24851,
zMXlRnMcwJM,1150,enabled,462435,3911,
3J6o7hcm8bE,88255,enabled,183656003,2301734,
HQqs7Uzkrx8,106,enabled,72055,1075,
HzorXYT9uMU,3730,enabled,1675543,19096,
1NCjLxKK_OI,800,enabled,356887,10011,
xn7ZaT3AgoU,21248,enabled,10465383,298485,
JhHMJCUmq28,18895,enabled,19285047,455282,
trjbUkBqM6o,4801,enabled,6924275,48641,
vj1IIlqGeu8,6578,enabled,2533118,33597,
2bNEjWsL7Mw,10,enabled,25014,97,
eQzjUISCrQs,881,enabled,431582,1625,
qNZIJmEZ91g,9745,enabled,11377274,140124,
Cgnk3MLw9TM,8736,enabled,17267570,108487,
vV1OmDM2zdE,1265,enabled,1864579,46023,
OntNV_FufEo,0,zero,966404,8536,
oJcmxyTltlk,4125,enabled,2455249,41509,
2nFZaSbkf0U,545,enabled,415220,1853,
Xo8KqrV8v6U,591,enabled,1139005,5479,
j6WX5SR7zxA,1749,enabled,1375874,45043,
7c_H3pV2X1c,450,enabled,2027856,11595,
A1fZjiOwynM,288,enabled,2687656,7480,
kuvUZtOHiaY,25794,enabled,6509330,88199,
IOYyCHGWJq4,13047,enabled,7821980,81994,
ZVXchvHefNc,685,enabled,1310562,29805,
KQ9NVz_LKj8,9858,enabled,11935229,66502,
rTf-Q2hqJKk,2197,enabled,7553387,50353,
jEmLaGA94fY,5613,enabled,861559,4981,
uVUTTSnxapY,21,enabled,126720,447,
iuoRDY9c5SQ,259,enabled,103401,1245,
_cEqkJaz3I8,1993,enabled,3782597,66820,
1dY7yOA4cwE,3837,enabled,2188877,62119,
4kGJTWzPABA,172,enabled,466638,4777,
n1I7oRgy96o,98,enabled,152128,2244,
28FzV5OHqMU,5807,enabled,15437671,84450,
YBAfZHc-EsM,29,enabled,110166,136,
dwD4JZsAuew,562,enabled,2342423,14210,
_aa8ylQ7-mQ,5044,enabled,26364987,243724,
vJazpys1z6E,12524,enabled,9771297,236833,
K7wGvxMPqtI,104,enabled,377614,4105,
BbOe8nR76e4,16872,enabled,14002723,167487,
R6y8O2IpJ6g,216,enabled,299908,2159,
nYzGYXM7XAA,37,enabled,330901,460,
7iabU20oaho,5452,enabled,14994706,150159,
XfU3QiMz9mw,6,enabled,38927,13,
v-0Tilq3yJo,4556,enabled,1528190,126577,
iqKdEhx-dD4,65226,enabled,33926769,734722,
ZVcS5vPgCsc,26,enabled,746298,232,
M5pfng5S8tQ,690,enabled,1690043,9896,
HOtgF3eCn-Y,4445,enabled,4849829,108530,
Rxkz_ygndLU,6385,enabled,3454190,30107,
VcMIeyjggbM,6045,enabled,9132117,120100,
YndyFgCJfU4,188,enabled,108170,1090,
1hkELB3yyOQ,1974,enabled,5398617,83764,
bIB8EWqCPrQ,33662,enabled,168662170,912236,
RRNGyNVKToE,0,zero,179578,252,
Xa0Zdado8WI,271,enabled,63491,465,
tcJOWmX-1WY,2460,enabled,3981323,69344,
6sBB-gRhfjE,3560,enabled,7055324,84717,
4iEu2HIKf3k,2466,enabled,358553,2632,
2ArQ3ckIXkk,19,enabled,34184,194,
M9gFRXw5-kI,27864,enabled,110045681,786711,
CGlOFK5cO5A,100,enabled,45470,426,
cpHcYVT6Ovo,303,enabled,389445,2923,
JKHH-xbbTRg,11226,enabled,9103480,197428,
E9gGPR6wOQo,3608,enabled,1341271,18353,
d_Uabc36o34,9,enabled,7037723,7442,
U4mfG4AUe3k,0,zero,5672228,14494,
v8VPAvbHzJM,3906,enabled,10303550,35666,
4XK_o-jHxMg,0,zero,129638,1439,
xV7Ha3VDbzE,20278,enabled,16856927,312789,
Zoygy-8PTtU,7771,enabled,8191516,48904,
VBVizIbJKLg,2108,enabled,393171,2694,
reRFdS2lFVE,653,enabled,2218935,18888,
ee8kNG64n0A,51,enabled,118992,344,
UhVhC9gk8wU,338,enabled,138468,3112,
Z_aV_PJ5Z7s,0,zero,42120297,150505,
1w8n0L3uUCE,10027,enabled,19047938,177003,
_k9cZHvJAZM,4311,enabled,10600723,204479,
F-KU27hxPRs,5,enabled,14605,56,
FXP8KiJJK_s,1227,enabled,745145,17750,
N3ISUUO0CSo,1712,enabled,8094802,27256,
dhT72PWhqh4,15764,enabled,20048799,105338,
3eYZf4dXSDU,420,enabled,257826,1378,
h4VeFWKnvlg,114,enabled,31071,1066,
sLN27wguj2Q,5311,enabled,1554337,6685,
1xDsaBvC3Og,3847,enabled,630820,25534,
3ZSmw3uNJEg,1910,enabled,2274518,31466,
SFdsY9Rdh6w,19,enabled,261790,890,
5PZfFyWcYEM,4483,enabled,20029567,56829,
OdPoVi_h0r0,1766,enabled,1042725,33471,
vb60rrtTddQ,3530,enabled,6357663,127718,
pIWh28WPyxQ,15183,enabled,146275469,584959,
eiWIOKKuyGE,15692,enabled,30112125,255263,
VA6KMMhnJCQ,0,zero,256104,1632,
tj3Trywp_zk,0,zero,31894053,146539,
Qh-M3_L4xYk,295,enabled,1216645,10073,
3dRt8Ui4l5U,2329,enabled,3022782,49664,
8ZU_XFpNgho,799,enabled,743699,7056,
HvnKqRd5HkY,743,enabled,399469,2857,
JFX7SF-CNNM,540,enabled,631262,4893,
XdRiSjbpZjQ,25309,enabled,13588800,183242,
PW7DMeOgETI,324,enabled,945824,6461,
Iz02MGDksuY,1,enabled,777,9,
B86yjVuOuy0,694,enabled,1133670,15805,
n_sbPEd-jmE,327,enabled,285564,5970,
yQVpYgwE7OE,38,enabled,76220,349,
blLrgnUgkjg,1385,enabled,567588,8543,
SgyaTrDDY4k,215,enabled,125652,4552,
66FUADyOi0A,175,enabled,272434,1786,
1gxyAsydWuA,1263,enabled,558589,6989,
iYAjQyOW-Ak,1346,enabled,3436453,45908,
